id_code,experiment,plate,well,sirna,cell_type,site,image_dir,image_pattern,image_root
HEPG2-03_1_J04,HEPG2-03,1,J04,sirna_218,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J05,HEPG2-03,1,J05,sirna_919,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J06,HEPG2-03,1,J06,sirna_86,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J08,HEPG2-03,1,J08,sirna_667,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J09,HEPG2-03,1,J09,sirna_872,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J10,HEPG2-03,1,J10,sirna_1127,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J12,HEPG2-03,1,J12,sirna_1003,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J13,HEPG2-03,1,J13,sirna_744,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J14,HEPG2-03,1,J14,sirna_449,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J16,HEPG2-03,1,J16,sirna_932,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J17,HEPG2-03,1,J17,sirna_1111,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J18,HEPG2-03,1,J18,sirna_723,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J20,HEPG2-03,1,J20,sirna_298,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J21,HEPG2-03,1,J21,sirna_1102,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_J23,HEPG2-03,1,J23,sirna_189,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K02,HEPG2-03,1,K02,sirna_445,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K03,HEPG2-03,1,K03,sirna_625,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K04,HEPG2-03,1,K04,sirna_993,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K05,HEPG2-03,1,K05,sirna_985,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K06,HEPG2-03,1,K06,sirna_39,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K07,HEPG2-03,1,K07,sirna_767,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K08,HEPG2-03,1,K08,sirna_803,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K09,HEPG2-03,1,K09,sirna_986,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K10,HEPG2-03,1,K10,sirna_647,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K11,HEPG2-03,1,K11,sirna_23,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K12,HEPG2-03,1,K12,sirna_1085,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K13,HEPG2-03,1,K13,sirna_1135,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K14,HEPG2-03,1,K14,sirna_1109,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K15,HEPG2-03,1,K15,sirna_90,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K16,HEPG2-03,1,K16,sirna_355,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K17,HEPG2-03,1,K17,sirna_964,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K18,HEPG2-03,1,K18,sirna_997,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K19,HEPG2-03,1,K19,sirna_191,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K20,HEPG2-03,1,K20,sirna_488,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K21,HEPG2-03,1,K21,sirna_78,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K22,HEPG2-03,1,K22,sirna_688,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_K23,HEPG2-03,1,K23,sirna_727,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L02,HEPG2-03,1,L02,sirna_602,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L03,HEPG2-03,1,L03,sirna_439,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L04,HEPG2-03,1,L04,sirna_915,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L05,HEPG2-03,1,L05,sirna_611,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L06,HEPG2-03,1,L06,sirna_779,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L07,HEPG2-03,1,L07,sirna_1025,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L08,HEPG2-03,1,L08,sirna_887,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L09,HEPG2-03,1,L09,sirna_478,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L10,HEPG2-03,1,L10,sirna_527,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L11,HEPG2-03,1,L11,sirna_134,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L12,HEPG2-03,1,L12,sirna_1035,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L13,HEPG2-03,1,L13,sirna_483,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L14,HEPG2-03,1,L14,sirna_224,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L15,HEPG2-03,1,L15,sirna_1104,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L16,HEPG2-03,1,L16,sirna_548,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L17,HEPG2-03,1,L17,sirna_419,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L18,HEPG2-03,1,L18,sirna_222,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L19,HEPG2-03,1,L19,sirna_562,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L20,HEPG2-03,1,L20,sirna_1115,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L21,HEPG2-03,1,L21,sirna_728,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L22,HEPG2-03,1,L22,sirna_622,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_L23,HEPG2-03,1,L23,sirna_185,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M02,HEPG2-03,1,M02,sirna_99,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M04,HEPG2-03,1,M04,sirna_253,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M05,HEPG2-03,1,M05,sirna_624,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M06,HEPG2-03,1,M06,sirna_325,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M08,HEPG2-03,1,M08,sirna_88,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M09,HEPG2-03,1,M09,sirna_593,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M10,HEPG2-03,1,M10,sirna_953,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M12,HEPG2-03,1,M12,sirna_444,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M13,HEPG2-03,1,M13,sirna_334,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M14,HEPG2-03,1,M14,sirna_186,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M16,HEPG2-03,1,M16,sirna_701,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M17,HEPG2-03,1,M17,sirna_372,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M18,HEPG2-03,1,M18,sirna_837,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M20,HEPG2-03,1,M20,sirna_504,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M21,HEPG2-03,1,M21,sirna_910,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_M23,HEPG2-03,1,M23,sirna_136,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N02,HEPG2-03,1,N02,sirna_129,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N03,HEPG2-03,1,N03,sirna_263,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N04,HEPG2-03,1,N04,sirna_800,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N05,HEPG2-03,1,N05,sirna_924,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N06,HEPG2-03,1,N06,sirna_215,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N07,HEPG2-03,1,N07,sirna_996,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N08,HEPG2-03,1,N08,sirna_1112,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N09,HEPG2-03,1,N09,sirna_209,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N10,HEPG2-03,1,N10,sirna_575,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N11,HEPG2-03,1,N11,sirna_978,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N12,HEPG2-03,1,N12,sirna_1081,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N13,HEPG2-03,1,N13,sirna_789,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N14,HEPG2-03,1,N14,sirna_536,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N15,HEPG2-03,1,N15,sirna_861,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N16,HEPG2-03,1,N16,sirna_202,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N17,HEPG2-03,1,N17,sirna_1016,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N18,HEPG2-03,1,N18,sirna_225,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N19,HEPG2-03,1,N19,sirna_733,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N20,HEPG2-03,1,N20,sirna_250,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N21,HEPG2-03,1,N21,sirna_46,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N22,HEPG2-03,1,N22,sirna_18,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_N23,HEPG2-03,1,N23,sirna_158,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O02,HEPG2-03,1,O02,sirna_550,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O03,HEPG2-03,1,O03,sirna_757,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O04,HEPG2-03,1,O04,sirna_843,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O05,HEPG2-03,1,O05,sirna_95,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O06,HEPG2-03,1,O06,sirna_998,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O07,HEPG2-03,1,O07,sirna_434,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O08,HEPG2-03,1,O08,sirna_865,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O09,HEPG2-03,1,O09,sirna_464,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O10,HEPG2-03,1,O10,sirna_251,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O11,HEPG2-03,1,O11,sirna_418,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O12,HEPG2-03,1,O12,sirna_942,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O13,HEPG2-03,1,O13,sirna_907,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O14,HEPG2-03,1,O14,sirna_1066,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O15,HEPG2-03,1,O15,sirna_102,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O16,HEPG2-03,1,O16,sirna_487,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O17,HEPG2-03,1,O17,sirna_430,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O18,HEPG2-03,1,O18,sirna_1046,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O19,HEPG2-03,1,O19,sirna_375,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O20,HEPG2-03,1,O20,sirna_279,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O21,HEPG2-03,1,O21,sirna_210,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O22,HEPG2-03,1,O22,sirna_581,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_1_O23,HEPG2-03,1,O23,sirna_845,HEPG2,1,images/HEPG2-03/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B03,HEPG2-03,2,B03,sirna_276,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B04,HEPG2-03,2,B04,sirna_30,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B05,HEPG2-03,2,B05,sirna_1041,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B06,HEPG2-03,2,B06,sirna_362,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B07,HEPG2-03,2,B07,sirna_547,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B08,HEPG2-03,2,B08,sirna_972,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B09,HEPG2-03,2,B09,sirna_1064,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B10,HEPG2-03,2,B10,sirna_192,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B11,HEPG2-03,2,B11,sirna_8,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B12,HEPG2-03,2,B12,sirna_1117,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B13,HEPG2-03,2,B13,sirna_746,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B14,HEPG2-03,2,B14,sirna_705,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B15,HEPG2-03,2,B15,sirna_554,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B16,HEPG2-03,2,B16,sirna_1125,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B17,HEPG2-03,2,B17,sirna_381,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B18,HEPG2-03,2,B18,sirna_164,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B19,HEPG2-03,2,B19,sirna_1043,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B20,HEPG2-03,2,B20,sirna_519,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B21,HEPG2-03,2,B21,sirna_296,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B22,HEPG2-03,2,B22,sirna_866,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_B23,HEPG2-03,2,B23,sirna_969,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C02,HEPG2-03,2,C02,sirna_680,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C04,HEPG2-03,2,C04,sirna_400,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C05,HEPG2-03,2,C05,sirna_255,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C06,HEPG2-03,2,C06,sirna_621,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C08,HEPG2-03,2,C08,sirna_41,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C09,HEPG2-03,2,C09,sirna_1045,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C10,HEPG2-03,2,C10,sirna_479,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C12,HEPG2-03,2,C12,sirna_65,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C13,HEPG2-03,2,C13,sirna_305,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C14,HEPG2-03,2,C14,sirna_359,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C16,HEPG2-03,2,C16,sirna_867,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C17,HEPG2-03,2,C17,sirna_700,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C18,HEPG2-03,2,C18,sirna_161,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C20,HEPG2-03,2,C20,sirna_412,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C21,HEPG2-03,2,C21,sirna_77,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_C23,HEPG2-03,2,C23,sirna_79,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_D02,HEPG2-03,2,D02,sirna_42,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_2_D03,HEPG2-03,2,D03,sirna_233,HEPG2,1,images/HEPG2-03/Plate2,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
